,tweet_lang,poi_name,poi_id,verified,id,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,country,text_en,tweet_date
943,en,POTUS,1349149096909668363,True,1383164223547699208,I just wrapped up my first in-person bilateral meeting as president with Japanese Prime Minister Suga. Tune in as we hold a joint press conference. https://t.co/0qDrhSod5f,[],[],[],['https://t.co/0qDrhSod5f'],USA,I just wrapped up my first in person bilateral meeting as president with Japanese Prime Minister Suga  Tune in as we hold a joint press conference  https   t co 0qDrhSod5f,2021-04-16 21:00:00
944,en,POTUS,1349149096909668363,True,1383133591295700993,"Vice President Harris and I have been briefed on the mass shooting at a FedEx facility in Indianapolis. God bless the eight individuals we lost and their loved ones, and we pray for the wounded for their recovery. 

We can, and must, do more to reduce gun violence and save lives.",[],[],[],[],USA,Vice President Harris and I have been briefed on the mass shooting at a FedEx facility in Indianapolis  God bless the eight individuals we lost and their loved ones  and we pray for the wounded for their recovery  We can  and must  do more to reduce gun violence and save lives ,2021-04-16 19:00:00
945,en,POTUS,1349149096909668363,True,1383108404835708933,I’m looking forward to welcoming my friend Prime Minister Suga to the White House this afternoon for the first foreign leader visit of my presidency — and to renewing the historic alliance between the United States and Japan.,[],[],[],[],USA,I’m looking forward to welcoming my friend Prime Minister Suga to the White House this afternoon for the first foreign leader visit of my presidency — and to renewing the historic alliance between the United States and Japan ,2021-04-16 17:00:00
946,en,POTUS,1349149096909668363,True,1382867085794144256,"Equal pay is about justice, fairness, and who we are as a nation — and it makes all of us stronger. I’m glad the House passed the Paycheck Fairness Act to help close the gender pay gap — and I urge the Senate to swiftly do the same.",[],[],[],[],USA,Equal pay is about justice  fairness  and who we are as a nation — and it makes all of us stronger  I’m glad the House passed the Paycheck Fairness Act to help close the gender pay gap — and I urge the Senate to swiftly do the same ,2021-04-16 01:00:00
947,en,POTUS,1349149096909668363,True,1382849472049381377,"This afternoon, Vice President Harris and I met with Congressional Asian Pacific American Caucus leaders in the Oval Office. We doubled down on our commitment to combat anti-Asian hate and discussed working together on everything from the American Jobs Plan to immigration. https://t.co/RkPbvdGVOZ",[],[],[],[],USA,This afternoon  Vice President Harris and I met with Congressional Asian Pacific American Caucus leaders in the Oval Office  We doubled down on our commitment to combat anti Asian hate and discussed working together on everything from the American Jobs Plan to immigration  https   t co RkPbvdGVOZ,2021-04-16 00:00:00
948,en,POTUS,1349149096909668363,True,1382838649306415104,Thank you @GovMurphy for stepping up and taking action to save lives. It’s long past time we pass common-sense gun reforms in every corner of the country to end our gun violence epidemic. https://t.co/9PhM3k3nAn,[],[],['GovMurphy'],['https://t.co/9PhM3k3nAn'],USA,Thank you  GovMurphy for stepping up and taking action to save lives  It’s long past time we pass common sense gun reforms in every corner of the country to end our gun violence epidemic  https   t co 9PhM3k3nAn,2021-04-16 00:00:00
949,en,POTUS,1349149096909668363,True,1382794044133228545,"This afternoon, I’m delivering remarks on the new sanctions the United States is imposing on Russia. Tune in. https://t.co/p17h2rnL0t",[],[],[],['https://t.co/p17h2rnL0t'],USA,This afternoon  I’m delivering remarks on the new sanctions the United States is imposing on Russia  Tune in  https   t co p17h2rnL0t,2021-04-15 21:00:00
950,en,POTUS,1349149096909668363,True,1382764865438240772,"Right now, the United States ranks 13th in the world in infrastructure — but we have the power to change that. The American Jobs Plan will modernize our roads, fix our bridges, invest in public transportation, and make our infrastructure more resilient to climate change.",[],[],[],[],USA,Right now  the United States ranks 13th in the world in infrastructure — but we have the power to change that  The American Jobs Plan will modernize our roads  fix our bridges  invest in public transportation  and make our infrastructure more resilient to climate change ,2021-04-15 19:00:00
951,en,POTUS,1349149096909668363,True,1382698785877409804,There are a lot of myths out there about the American Jobs Plan — so I asked @SecGranholm to clear a few things up. https://t.co/FangHOgn49,[],[],['SecGranholm'],[],USA,There are a lot of myths out there about the American Jobs Plan — so I asked  SecGranholm to clear a few things up  https   t co FangHOgn49,2021-04-15 14:00:00
952,en,POTUS,1349149096909668363,True,1382675543041138692,"When we’ve invested in innovation throughout our history, we’ve been rewarded in extraordinary ways.

We have that opportunity once again. https://t.co/NI5JysMQbY",[],[],[],[],USA,When we’ve invested in innovation throughout our history  we’ve been rewarded in extraordinary ways We have that opportunity once again  https   t co NI5JysMQbY,2021-04-15 13:00:00
953,en,POTUS,1349149096909668363,True,1382488847318188041,I am immeasurably grateful for the bravery that members of our Armed Forces have shown through nearly two decades of combat and deployments in Afghanistan. They have never backed down. They have never wavered in their resolve. And they have paid a tremendous price on our behalf. https://t.co/nbUEir0Wil,[],[],[],[],USA,I am immeasurably grateful for the bravery that members of our Armed Forces have shown through nearly two decades of combat and deployments in Afghanistan  They have never backed down  They have never wavered in their resolve  And they have paid a tremendous price on our behalf  https   t co nbUEir0Wil,2021-04-15 00:00:00
954,en,POTUS,1349149096909668363,True,1382431439170510853,"Our diplomacy does not hinge on having U.S. boots in harm’s way. 

We have to change that thinking.",[],[],[],[],USA,Our diplomacy does not hinge on having U S  boots in harm’s way  We have to change that thinking ,2021-04-14 21:00:00
955,en,POTUS,1349149096909668363,True,1382414553305255936,"I am now the fourth American president to preside over an American troop presence in Afghanistan.

I will not pass this responsibility to a fifth. https://t.co/OpZK1Na5KP",[],[],[],[],USA,I am now the fourth American president to preside over an American troop presence in Afghanistan I will not pass this responsibility to a fifth  https   t co OpZK1Na5KP,2021-04-14 19:00:00
956,en,POTUS,1349149096909668363,True,1382409575668854789,"We went to Afghanistan because of the horrific attacks on 9/11 that happened 20 years ago.

That cannot explain why we should remain there in 2021.

Rather than return to war with the Taliban, we have to focus on the challenges of the future.",['xp'],[],[],[],USA,We went to Afghanistan because of the horrific attacks on 9 11 that happened 20 years ago That cannot elain why we should remain there in 2021 Rather than return to war with the Taliban  we have to focus on the challenges of the future ,2021-04-14 19:00:00
957,en,POTUS,1349149096909668363,True,1382403602065592321,"It is time to end America’s longest war. 

It is time for American troops to come home from Afghanistan.",[],[],[],[],USA,It is time to end America’s longest war  It is time for American troops to come home from Afghanistan ,2021-04-14 19:00:00
958,en,POTUS,1349149096909668363,True,1382400616576737287,"This afternoon, I’m announcing the withdrawal of U.S. troops from Afghanistan and providing an update on the path forward. Watch live. https://t.co/SPiLX24VdM",[],[],[],['https://t.co/SPiLX24VdM'],USA,This afternoon  I’m announcing the withdrawal of U S  troops from Afghanistan and providing an update on the path forward  Watch live  https   t co SPiLX24VdM,2021-04-14 18:00:00
959,en,POTUS,1349149096909668363,True,1382379694394376194,"In less than three months, we’ve more than tripled the number of daily vaccinations.

That’s progress. https://t.co/7AbWiOIypk",[],[],[],[],USA,In less than three months  we’ve more than tripled the number of daily vaccinations That’s progress  https   t co 7AbWiOIypk,2021-04-14 17:00:00
960,en,POTUS,1349149096909668363,True,1382144082181558275,"This afternoon, Vice President Harris and I met with members of the Congressional Black Caucus at the White House. We’re committed to working together to make progress on everything from policing reform and voting rights to economic opportunity and racial equity. https://t.co/TfLeJEgEyh",[],[],[],[],USA,This afternoon  Vice President Harris and I met with members of the Congressional Black Caucus at the White House  We’re committed to working together to make progress on everything from policing reform and voting rights to economic opportunity and racial equity  https   t co TfLeJEgEyh,2021-04-14 02:00:00
