,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls
339,en,1436493580063936512,1349149096909668363, POTUS Six things for  POTUS 1  Disinfect the WHITE HOUSE2 HAVE YOUR SON AND BROTHER ARRESTED3  RELEASE THE HIDDEN DATA THAT PROVES YOU ENGINEERED A FRAUDULENT ELECTION4  APOLOGIZE FOR YOUR CRIMINAL ACTIVITY5  IDENTIFY YOUR FELLOW CONSPIRATORS6  LEAVE THE PRESIDENCY,1440581320384540674,False, POTUS Six things for  POTUS 1  Disinfect the WHITE HOUSE2 HAVE YOUR SON AND BROTHER ARRESTED3  RELEASE THE HIDDEN DATA THAT PROVES YOU ENGINEERED A FRAUDULENT ELECTION4  APOLOGIZE FOR YOUR CRIMINAL ACTIVITY5  IDENTIFY YOUR FELLOW CONSPIRATORS6  LEAVE THE PRESIDENCY,2021-09-22T07:38:46.000Z,USA,"@POTUS Six things for #POTUS 
1. Disinfect the WHITE HOUSE
2.HAVE YOUR SON AND BROTHER ARRESTED
3. RELEASE THE HIDDEN DATA THAT PROVES YOU ENGINEERED A FRAUDULENT ELECTION
4. APOLOGIZE FOR YOUR CRIMINAL ACTIVITY
5. IDENTIFY YOUR FELLOW CONSPIRATORS
6. LEAVE THE PRESIDENCY",[],['POTUS'],['POTUS'],['https://t.co/6P7Cqdf3S5']
340,en,1436493580063936512,1349149096909668363, DataDrivenMD  POTUS Communist Pig   Let the,1440560150335549440,False, DataDrivenMD  POTUS Communist Pig   Let the,2021-09-22T06:14:38.000Z,USA,@DataDrivenMD @POTUS Communist Pig.  Let the,[],[],"['DataDrivenMD', 'POTUS']",[]
341,en,1436493580063936512,1349149096909668363, POTUS So President Jackass  at what point will the vaccinated become the unvaccinated    Need to know so I can make travel plans to return from overseas   to see family ,1440556774197657600,False, POTUS So President Jackass  at what point will the vaccinated become the unvaccinated    Need to know so I can make travel plans to return from overseas   to see family ,2021-09-22T06:01:13.000Z,USA,"@POTUS So President Jackass, at what point will the vaccinated become the unvaccinated?   Need to know so I can make travel plans to return from overseas,  to see family.",[],[],['POTUS'],['https://t.co/erchrYuOth']
342,en,1436493580063936512,1349149096909668363, Chrisbluemonk  POTUS Thank god it’s limited ,1440455645929492485,False, Chrisbluemonk  POTUS Thank god it’s limited ,2021-09-21T23:19:23.000Z,USA,@Chrisbluemonk @POTUS Thank god it’s limited.,[],[],"['Chrisbluemonk', 'POTUS']",[]
343,en,1436493580063936512,1349149096909668363, POTUS Have at this  you old fool ,1440394124675350537,False, POTUS Have at this  you old fool ,2021-09-21T19:14:55.000Z,USA,"@POTUS Have at this, you old fool!",[],[],['POTUS'],[]
344,en,1436493580063936512,1349149096909668363, RealSpikeCohen  POTUS Postal workers are not exempt from OSHA regulations  they were exempt from Federal employee regulations  because they are not Federal employees ,1440246832379035649,False, RealSpikeCohen  POTUS Postal workers are not exempt from OSHA regulations  they were exempt from Federal employee regulations  because they are not Federal employees ,2021-09-21T09:29:37.000Z,USA,"@RealSpikeCohen @POTUS Postal workers are not exempt from OSHA regulations, they were exempt from Federal employee regulations, because they are not Federal employees.",[],[],"['RealSpikeCohen', 'POTUS']",['https://t.co/WRatBkRqEf']
345,en,1436493580063936512,1349149096909668363, POTUS Ex  NYC show proof of vaccination to eat in a restaurant and have children mask up for school  Yet fill your football and baseball stadiums to 100  capacity with no proof of vaccination  This is not about a virus  It is about money  scare tactics  and control ,1440160780800782339,False, POTUS Ex  NYC show proof of vaccination to eat in a restaurant and have children mask up for school  Yet fill your football and baseball stadiums to 100  capacity with no proof of vaccination  This is not about a virus  It is about money  scare tactics  and control ,2021-09-21T03:47:41.000Z,USA,"@POTUS Ex. NYC show proof of vaccination to eat in a restaurant and have children mask up for school. Yet fill your football and baseball stadiums to 100% capacity with no proof of vaccination. This is not about a virus. It is about money, scare tactics, and control.",[],[],['POTUS'],['https://t.co/U5Jl3e81h8']
346,en,1436493580063936512,1349149096909668363, DaveProudUSA  POTUS Biden is a career politician and a pathological liar   ImpeachBiden https   t co 5IKx0dIpiC,1440080801517821962,False, DaveProudUSA  POTUS Biden is a career politician and a pathological liar   ImpeachBiden https   t co 5IKx0dIpiC,2021-09-20T22:29:53.000Z,USA,"@DaveProudUSA @POTUS Biden is a career politician and a pathological liar. 
#ImpeachBiden 

https://t.co/5IKx0dIpiC",[],['ImpeachBiden'],"['DaveProudUSA', 'POTUS']",['https://t.co/5IKx0dIpiC']
347,en,1436493580063936512,1349149096909668363, POTUS Sentor manchin stop playing games with our country   Aren t u tired of lying about getting Republican support when u know the filibuster   Stop making an ass out of yourself nobody s fooled,1440032444170661897,False, POTUS Sentor manchin stop playing games with our country   Aren t u tired of lying about getting Republican support when u know the filibuster   Stop making an ass out of yourself nobody s fooled,2021-09-20T19:17:43.000Z,USA,@POTUS Sentor manchin stop.playing games with our country ! Aren't u tired of lying about getting Republican support when u know the filibuster ! Stop making an ass out of yourself nobody's fooled,[],[],['POTUS'],['https://t.co/Z5Ojbhvvyk']
348,en,1436493580063936512,1349149096909668363, Dena79112332  POTUS This elains the reason why the scope is limited  if you re interested  Simply put  he mandated for everyone he had the authority to  But that authority is limited  https   t co ARFgQwWnEY,1439983179369177089,False, Dena79112332  POTUS This elains the reason why the scope is limited  if you re interested  Simply put  he mandated for everyone he had the authority to  But that authority is limited  https   t co ARFgQwWnEY,2021-09-20T16:01:58.000Z,USA,"@Dena79112332 @POTUS This explains the reason why the scope is limited, if you're interested. Simply put, he mandated for everyone he had the authority to. But that authority is limited. https://t.co/ARFgQwWnEY",['xp'],[],"['Dena79112332', 'POTUS']",['https://t.co/1uNRLon3RN']
349,en,1436493580063936512,1349149096909668363, Dena79112332  POTUS Whitehouse staff isn t exempt  I do think members of Congress should be included  https   t co fBCGLzKxmd,1439982341028524032,False, Dena79112332  POTUS Whitehouse staff isn t exempt  I do think members of Congress should be included  https   t co fBCGLzKxmd,2021-09-20T15:58:38.000Z,USA,@Dena79112332 @POTUS Whitehouse staff isn't exempt. I do think members of Congress should be included. https://t.co/fBCGLzKxmd,[],[],"['Dena79112332', 'POTUS']",['https://t.co/fBCGLzKxmd']
350,en,1436493580063936512,1349149096909668363, POTUS Please look After torturing him  the terrorist Houthi militia is executing a paralyzed child in Yemen  and we did not hear the screams of human rights organizations or the wails of child organizations whose role has become eosed in the region that they are only propaganda ht h https   t co 5Zm1lN1nLr,1439971909723168768,False, POTUS Please look After torturing him  the terrorist Houthi militia is executing a paralyzed child in Yemen  and we did not hear the screams of human rights organizations or the wails of child organizations whose role has become eosed in the region that they are only propaganda ht h https   t co 5Zm1lN1nLr,2021-09-20T15:17:11.000Z,USA,"@POTUS Please look 
After torturing him, the terrorist Houthi militia is executing a paralyzed child in Yemen, and we did not hear the screams of human rights organizations or the wails of child organizations whose role has become exposed in the region that they are only propaganda ht h https://t.co/5Zm1lN1nLr",['xp'],[],['POTUS'],['https://t.co/RtTtQt3n1j']
351,en,1436493580063936512,1349149096909668363, pbs help4u  POTUS Educate yourself  https   t co 4BgfIvVVZi,1439910687325708296,False, pbs help4u  POTUS Educate yourself  https   t co 4BgfIvVVZi,2021-09-20T11:13:54.000Z,USA,@pbs_help4u @POTUS Educate yourself!👇 https://t.co/4BgfIvVVZi,['👇'],[],"['pbs_help4u', 'POTUS']",[]
352,en,1436493580063936512,1349149096909668363, POTUS The health of the American people is a choice that’s left up to the American people  Your right canceling and leftist agenda will not last much longer  Only a matter of time before people riot,1439840295756177410,False, POTUS The health of the American people is a choice that’s left up to the American people  Your right canceling and leftist agenda will not last much longer  Only a matter of time before people riot,2021-09-20T06:34:12.000Z,USA,@POTUS The health of the American people is a choice that’s left up to the American people. Your right canceling and leftist agenda will not last much longer. Only a matter of time before people riot,[],[],['POTUS'],['https://t.co/1qderQh1aY']
353,en,1436493580063936512,1349149096909668363, Fight4Changes  POTUS Why are we anti patriot  The polio vaccine took close to 50 year to get it right  There has never been a forced vaccine in this country  I bet that you would be the delusional one if they started forcing everyone to take fentanyl or buy an AR15  SHUT UP WITH YOU BULLSHIT ,1439796874538594307,False, Fight4Changes  POTUS Why are we anti patriot  The polio vaccine took close to 50 year to get it right  There has never been a forced vaccine in this country  I bet that you would be the delusional one if they started forcing everyone to take fentanyl or buy an AR15  SHUT UP WITH YOU BULLSHIT ,2021-09-20T03:41:39.000Z,USA,@Fight4Changes @POTUS Why are we anti-patriot? The polio vaccine took close to 50 year to get it right. There has never been a forced vaccine in this country. I bet that you would be the delusional one if they started forcing everyone to take fentanyl or buy an AR15. SHUT UP WITH YOU BULLSHIT!,[],[],"['Fight4Changes', 'POTUS']",['https://t.co/tbFGUGknxX']
354,en,1436493580063936512,1349149096909668363, lionswipe  POTUS I actually have a very close friend with kidney failure and now cancer who should have been admitted but went to 4 emergency rooms and was turned away because of lack of space in the hospitals ,1439781925745479687,False, lionswipe  POTUS I actually have a very close friend with kidney failure and now cancer who should have been admitted but went to 4 emergency rooms and was turned away because of lack of space in the hospitals ,2021-09-20T02:42:15.000Z,USA,@lionswipe @POTUS I actually have a very close friend with kidney failure and now cancer who should have been admitted but went to 4 emergency rooms and was turned away because of lack of space in the hospitals.,[],[],"['lionswipe', 'POTUS']",['https://t.co/AYBm77V6sx']
355,en,1436493580063936512,1349149096909668363, Si1La2Li3Hu4  POTUS My condolences to your family   The very idea of a protest against healthcare that is so vitally needed appeals me ,1439781151321821186,False, Si1La2Li3Hu4  POTUS My condolences to your family   The very idea of a protest against healthcare that is so vitally needed appeals me ,2021-09-20T02:39:10.000Z,USA,@Si1La2Li3Hu4 @POTUS My condolences to your family.  The very idea of a protest against healthcare that is so vitally needed appeals me!,[],[],"['Si1La2Li3Hu4', 'POTUS']",[]
356,en,1436444392584253442,1349149096909668363, POTUS  HouseDemocrats Hey I joined a network called Paid2Tap and earned  15154 98 You get paid for testing out new free apps and posting on social media  Sign up with my link for an instant  25 signup bonus  https   t co p8992Akhfd,1440993270985854981,False, POTUS  HouseDemocrats Hey I joined a network called Paid2Tap and earned  15154 98 You get paid for testing out new free apps and posting on social media  Sign up with my link for an instant  25 signup bonus  https   t co p8992Akhfd,2021-09-23T10:55:42.000Z,USA,@POTUS @HouseDemocrats Hey I joined a network called Paid2Tap and earned $15154.98 You get paid for testing out new free apps and posting on social media. Sign up with my link for an instant $25 signup bonus! https://t.co/p8992Akhfd,[],[],"['POTUS', 'HouseDemocrats']",['https://t.co/tmTESGUW79']
357,en,1436444392584253442,1349149096909668363, POTUS Hey why don t you make the southern boarder the 51st state it s called Bidenville,1440815902547595271,False, POTUS Hey why don t you make the southern boarder the 51st state it s called Bidenville,2021-09-22T23:10:54.000Z,USA,@POTUS Hey why don't you make the southern boarder the 51st state it's called Bidenville,[],[],['POTUS'],[]
358,en,1436444392584253442,1349149096909668363, POTUS  DOD Policy Hi guys  I would recommend a great Solar Lights seller on Amazon which I bought from and used for years  really got great fun and charming lighting atmosphere around house Here is the beautiful Solar post lights outdoor  I like so much   https   t co vmjxVW5MFp https   t co GIC49Xelrd,1440595949563236352,False, POTUS  DOD Policy Hi guys  I would recommend a great Solar Lights seller on Amazon which I bought from and used for years  really got great fun and charming lighting atmosphere around house Here is the beautiful Solar post lights outdoor  I like so much   https   t co vmjxVW5MFp https   t co GIC49Xelrd,2021-09-22T08:36:54.000Z,USA,"@POTUS @DOD_Policy Hi guys, I would recommend a great Solar Lights seller on Amazon which I bought from and used for years, really got great fun and charming lighting atmosphere around house.

Here is the beautiful Solar post lights outdoor, I like so much - https://t.co/vmjxVW5MFp https://t.co/GIC49Xelrd",[],[],"['POTUS', 'DOD_Policy']",['https://t.co/dAROkwJlqa']
359,en,1436444392584253442,1349149096909668363, POTUS  VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,1440040948184928269,False, POTUS  VP Improve your business productivitieshttps   t co 2vXtjjSMzz business  entrepreneur  marketing  marketingdigital  photography  cryptocurrency  branding  socialmedia  FreeCodeFridayContest  ConstitutionDay  taylor  Montero  Politico  JoeBiden  POTUS45  Kamalaharris  DrBiden,2021-09-20T19:51:31.000Z,USA,"@POTUS @VP Improve your business productivities

https://t.co/2vXtjjSMzz

#business #entrepreneur #marketing #marketingdigital #photography #cryptocurrency #branding #socialmedia #FreeCodeFridayContest #ConstitutionDay #taylor #Montero #Politico #JoeBiden #POTUS45 #Kamalaharris #DrBiden",[],"['business', 'entrepreneur', 'marketing']","['POTUS', 'VP']","['https://t.co/2vXtjjSMzz', 'https://t.co/cNC5FBPmZE']"
360,en,1436444392584253442,1349149096909668363, Khodi1  POTUS Yes  Why  What s going on other than big pharma and investors are getting filthy rich  er  by the day ,1440007970352418822,False, Khodi1  POTUS Yes  Why  What s going on other than big pharma and investors are getting filthy rich  er  by the day ,2021-09-20T17:40:28.000Z,USA,@Khodi1 @POTUS Yes. Why? What's going on other than big pharma and investors are getting filthy rich (er) by the day.,[],[],"['Khodi1', 'POTUS']",[]
