,tweet_lang,replied_to_tweet_id,replied_to_user_id,reply_text,id,verified,text_en,tweet_date,country,tweet_text,tweet_emoticons,hashtags,mentions,tweet_urls,text_hi,text_es
138,en,1441076596572659719,312426579, anadactothe  mcclure111 even your mom s gotta pay the bills,1441088237326376962,False, anadactothe  mcclure111 even your mom s gotta pay the bills,2021-09-23T17:13:04.000Z,USA,@anadactothe @mcclure111 even your mom's gotta pay the bills,[],[],"['anadactothe', 'mcclure111']",[],,
139,en,1441076596572659719,312426579, mcclure111 Hello  I would like to     inherit  The job RE  the puddle and the rifle  Yes  I can hold,1441081379043913730,False, mcclure111 Hello  I would like to     inherit  The job RE  the puddle and the rifle  Yes  I can hold,2021-09-23T16:45:49.000Z,USA,"@mcclure111 Hello. I would like to ... inherit? The job RE: the puddle and the rifle. Yes, I can hold",[],[],['mcclure111'],[],,
140,en,1441076596572659719,312426579, mcclure111 I mean  Wouldnt you ,1441081358437294086,False, mcclure111 I mean  Wouldnt you ,2021-09-23T16:45:44.000Z,USA,@mcclure111 I mean. Wouldnt you?,[],[],['mcclure111'],[],,
141,en,1441076596572659719,312426579, mcclure111 paying to see the gross puddle,1441077565221834754,False, mcclure111 paying to see the gross puddle,2021-09-23T16:30:40.000Z,USA,@mcclure111 paying to see the gross puddle,[],[],['mcclure111'],[],,
142,en,1441076317018116101,2338888027, inmyduffie You already know how I’m acting  thank you tho ,1441079021261971458,False, inmyduffie You already know how I’m acting  thank you tho ,2021-09-23T16:36:27.000Z,USA,@inmyduffie You already know how I’m acting 🎯 thank you tho 👊🏼,"['🎯', '👊🏼']",[],['inmyduffie'],[],,
143,en,1441076202102525955,28785486, markowens4865  ABC I might be a senior  but I m no damn fool  to take a vaccine that hasn t been proven to do anything  but  to test positive for COVID  I know to much of the American medical apartheid system to put trust in these demons ,1441091223989547017,False, markowens4865  ABC I might be a senior  but I m no damn fool  to take a vaccine that hasn t been proven to do anything  but  to test positive for COVID  I know to much of the American medical apartheid system to put trust in these demons ,2021-09-23T17:24:56.000Z,USA,"@markowens4865 @ABC I might be a senior, but I'm no damn fool, to take a vaccine that hasn't been proven to do anything, but, to test positive for COVID. I know to much of the American medical apartheid system to put trust in these demons.",[],[],"['markowens4865', 'ABC']",['https://t.co/m6HGAd027U'],,
144,en,1441076202102525955,28785486, ABC Here comes the bitching people    ,1441087846723383301,False, ABC Here comes the bitching people    ,2021-09-23T17:11:31.000Z,USA,@ABC Here comes the bitching people!!! 😂,['😂'],[],['ABC'],[],,
145,en,1441076202102525955,28785486, ABC In other words  they ve decided to target the most vulnerable to the jab   which is NOT a vaccine  ,1441082636210954240,False, ABC In other words  they ve decided to target the most vulnerable to the jab   which is NOT a vaccine  ,2021-09-23T16:50:49.000Z,USA,"@ABC In other words, they've decided to target the most vulnerable to the jab ( which is NOT a vaccine )",[],[],['ABC'],[],,
146,en,1441076202102525955,28785486, ABC Put thousands of doses  the cattle will accept  https   t co 3NmyMdQr4z,1441081133693800451,False, ABC Put thousands of doses  the cattle will accept  https   t co 3NmyMdQr4z,2021-09-23T16:44:50.000Z,USA,"@ABC Put thousands of doses, the cattle will accept! https://t.co/3NmyMdQr4z",[],[],['ABC'],[],,
147,en,1441076202102525955,28785486, ABC 1st 1 000 000 3rd doser s get free milkshakes at Micky D s this go  round ,1441081118162259977,False, ABC 1st 1 000 000 3rd doser s get free milkshakes at Micky D s this go  round ,2021-09-23T16:44:47.000Z,USA,"@ABC 1st 1,000,000 3rd doser's get free milkshakes at Micky D's this go 'round?",[],[],['ABC'],[],,
148,en,1441076202102525955,28785486, ABC And once again ignoring the fact that boosters didn t work in Israel  But at least Pfizer is getting paid and helping the depopulation effort ,1441080535476957188,False, ABC And once again ignoring the fact that boosters didn t work in Israel  But at least Pfizer is getting paid and helping the depopulation effort ,2021-09-23T16:42:28.000Z,USA,@ABC And once again ignoring the fact that boosters didn't work in Israel. But at least Pfizer is getting paid and helping the depopulation effort.,[],[],['ABC'],['https://t.co/49zBYF7koy'],,
149,en,1441076202102525955,28785486, ABC OMG  DHughesy  maddow  SkyNewsAust  abcnews  abcperth  ABCPolitics  much did they PAY you  Are you just a Big Pharma   Govt Prop bot now  Disgracefully shilling for a DANGEROUS ERIMENTAL CLOT SHOT   https   t co TPbgnaxOdj,1441078493521977349,False, ABC OMG  DHughesy  maddow  SkyNewsAust  abcnews  abcperth  ABCPolitics  much did they PAY you  Are you just a Big Pharma   Govt Prop bot now  Disgracefully shilling for a DANGEROUS ERIMENTAL CLOT SHOT   https   t co TPbgnaxOdj,2021-09-23T16:34:21.000Z,USA,@ABC OMG @DHughesy @maddow @SkyNewsAust @abcnews @abcperth @ABCPolitics  much did they PAY you? Are you just a Big Pharma / Govt.Prop bot now? Disgracefully shilling for a DANGEROUS XPERIMENTAL CLOT SHOT!!!https://t.co/TPbgnaxOdj,['XP'],[],"['ABC', 'DHughesy', 'maddow', 'SkyNewsAust', 'abcnews', 'abcperth', 'ABCPolitics']",['https://t.co/4T5mzE2zNA'],,
150,en,1441076202102525955,28785486, nicktitanmill  ABC Pfizer has the FDA and this administration in their pocket  Moderna is the more efficacious vaccine ,1441077541276553229,False, nicktitanmill  ABC Pfizer has the FDA and this administration in their pocket  Moderna is the more efficacious vaccine ,2021-09-23T16:30:34.000Z,USA,"@nicktitanmill @ABC Pfizer has the FDA and this administration in their pocket. 

Moderna is the more efficacious vaccine.",[],[],"['nicktitanmill', 'ABC']",[],,
151,en,1441076202102525955,28785486, ABC The Fowchi plan  Dr  Mengele is now in charge ,1441077232148025355,False, ABC The Fowchi plan  Dr  Mengele is now in charge ,2021-09-23T16:29:20.000Z,USA,@ABC The Fowchi plan! Dr. Mengele is now in charge.,[],[],['ABC'],[],,
152,en,1441076202102525955,28785486, ABC Finishing the seniors off  ,1441077201567424512,False, ABC Finishing the seniors off  ,2021-09-23T16:29:13.000Z,USA,@ABC Finishing the seniors off..,[],[],['ABC'],[],,
153,en,1441076202102525955,28785486, ABC The “offered” stage  How soon is the mandated stage,1441076979940438016,False, ABC The “offered” stage  How soon is the mandated stage,2021-09-23T16:28:20.000Z,USA,@ABC The “offered” stage. How soon is the mandated stage,[],[],['ABC'],[],,
154,en,1441076202102525955,28785486, ABC Old dummy fauci and his wife are surely behind this push for jabs,1441076934222532611,False, ABC Old dummy fauci and his wife are surely behind this push for jabs,2021-09-23T16:28:09.000Z,USA,@ABC Old dummy fauci and his wife are surely behind this push for jabs,[],[],['ABC'],[],,
155,en,1441076202102525955,28785486, ABC We knew that    And we are eaiting for the next turn  Fourth and fifth shots    What a pitty FDA   ,1441076821739679748,False, ABC We knew that    And we are eaiting for the next turn  Fourth and fifth shots    What a pitty FDA   ,2021-09-23T16:27:42.000Z,USA,@ABC We knew that... And we are eaiting for the next turn. Fourth and fifth shots... What a pitty FDA...,[],[],['ABC'],[],,
156,en,1441076202102525955,28785486, ABC Fun fact  Israel  96  vaccinated  has already had 3 shots with plans for maybe a 4th  Spoiler  They’re still seeing large increases of Covid throughout the country ,1441076765577908233,False, ABC Fun fact  Israel  96  vaccinated  has already had 3 shots with plans for maybe a 4th  Spoiler  They’re still seeing large increases of Covid throughout the country ,2021-09-23T16:27:29.000Z,USA,"@ABC Fun fact: Israel (96% vaccinated) has already had 3 shots with plans for maybe a 4th. 

Spoiler: They’re still seeing large increases of Covid throughout the country.",[],[],['ABC'],['https://t.co/gwBYZEPu7F'],,
157,en,1441076202102525955,28785486, ABC Now how to get the GOP MORONS to take it so we can control this DEADLY pandemic   ,1441076657364758533,False, ABC Now how to get the GOP MORONS to take it so we can control this DEADLY pandemic   ,2021-09-23T16:27:03.000Z,USA,@ABC Now how to get the GOP MORONS to take it so we can control this DEADLY pandemic...,[],[],['ABC'],[],,
158,en,1441076202102525955,28785486, ABC Is the plan to blow dart them,1441076395552264192,False, ABC Is the plan to blow dart them,2021-09-23T16:26:01.000Z,USA,@ABC Is the plan to blow dart them,[],[],['ABC'],[],,
159,en,1441076060301398017,11347122, GavinNewsom Thank you  GavinNewsom ,1441092093464641538,False, GavinNewsom Thank you  GavinNewsom ,2021-09-23T17:28:23.000Z,USA,@GavinNewsom Thank you @GavinNewsom.🙂,['🙂'],[],"['GavinNewsom', 'GavinNewsom']",[],,
160,en,1441076060301398017,11347122, GavinNewsom dictated  coerced place to be  Fixed for you ,1441091771933466626,False, GavinNewsom dictated  coerced place to be  Fixed for you ,2021-09-23T17:27:07.000Z,USA,"@GavinNewsom dictated, coerced place to be. Fixed for you.",[],[],['GavinNewsom'],[],,
161,en,1441076060301398017,11347122, Cali3416  GavinNewsom They are giving Moderna boosters too ,1441091639393460228,False, Cali3416  GavinNewsom They are giving Moderna boosters too ,2021-09-23T17:26:35.000Z,USA,@Cali3416 @GavinNewsom They are giving Moderna boosters too.🙂,['🙂'],[],"['Cali3416', 'GavinNewsom']",[],,
162,en,1441076060301398017,11347122, GavinNewsom We’re ready for a governor with common sense  not a dictator ,1441090984327069708,False, GavinNewsom We’re ready for a governor with common sense  not a dictator ,2021-09-23T17:23:59.000Z,USA,"@GavinNewsom We’re ready for a governor with common sense, not a dictator.",[],[],['GavinNewsom'],[],,
163,en,1441076060301398017,11347122, GavinNewsom  paula4pete In Lake County  CA our public health dept told me no sooner than mid October ,1441090091200364553,False, GavinNewsom  paula4pete In Lake County  CA our public health dept told me no sooner than mid October ,2021-09-23T17:20:26.000Z,USA,"@GavinNewsom @paula4pete In Lake County, CA our public health dept told me no sooner than mid October.",[],[],"['GavinNewsom', 'paula4pete']",[],,
164,en,1441076060301398017,11347122, GavinNewsom What about the J and J ,1441089904507719696,False, GavinNewsom What about the J and J ,2021-09-23T17:19:42.000Z,USA,@GavinNewsom What about the J and J?,[],[],['GavinNewsom'],[],,
165,en,1441076060301398017,11347122, GavinNewsom Gavin Newsom stole the recall  changemymind,1441089304743198734,False, GavinNewsom Gavin Newsom stole the recall  changemymind,2021-09-23T17:17:19.000Z,USA,@GavinNewsom Gavin Newsom stole the recall #changemymind,[],['changemymind'],['GavinNewsom'],[],,
166,en,1441076060301398017,11347122, GavinNewsom Thank you but I have to wait for the Moderna booster because I can t mix the vaccines   It s been over 6 mos so I m back in lockdown mode  mask up  hand washing and social distancing until I get my booster ,1441089094306570245,False, GavinNewsom Thank you but I have to wait for the Moderna booster because I can t mix the vaccines   It s been over 6 mos so I m back in lockdown mode  mask up  hand washing and social distancing until I get my booster ,2021-09-23T17:16:28.000Z,USA,"@GavinNewsom Thank you but I have to wait for the Moderna booster because I can't mix the vaccines.  It's been over 6 mos so I'm back in lockdown mode, mask up, hand washing and social distancing until I get my booster.",[],[],['GavinNewsom'],['https://t.co/WzKh6b2ZOb'],,
167,en,1441076060301398017,11347122, GavinNewsom if you vaccinated and protected why care about people that don’t get the vaccine   Your protected by the shot so why care about anti vax   You won’t get it because you have the shot so chill and stop trying force people,1441088882603278336,False, GavinNewsom if you vaccinated and protected why care about people that don’t get the vaccine   Your protected by the shot so why care about anti vax   You won’t get it because you have the shot so chill and stop trying force people,2021-09-23T17:15:38.000Z,USA,@GavinNewsom if you vaccinated and protected why care about people that don’t get the vaccine . Your protected by the shot so why care about anti vax . You won’t get it because you have the shot so chill and stop trying force people,[],[],['GavinNewsom'],['https://t.co/kiOifx0O4N'],,
168,en,1441076060301398017,11347122, GavinNewsom Have you ever seen a Congressman spit tobacco in front of Veterans in the Capitol Building  Here you go https   t co wW9PCSMGTh,1441088619553296394,False, GavinNewsom Have you ever seen a Congressman spit tobacco in front of Veterans in the Capitol Building  Here you go https   t co wW9PCSMGTh,2021-09-23T17:14:35.000Z,USA,"@GavinNewsom Have you ever seen a Congressman spit tobacco in front of Veterans in the Capitol Building. Here you go.
https://t.co/wW9PCSMGTh",[],[],['GavinNewsom'],['https://t.co/NXNRLMs6vE'],,
169,en,1441076060301398017,11347122, easynan2  GavinNewsom You were turned away because the FDA didn’t approve a booster shot for 65  until yesterday ,1441088480075943942,False, easynan2  GavinNewsom You were turned away because the FDA didn’t approve a booster shot for 65  until yesterday ,2021-09-23T17:14:02.000Z,USA,@easynan2 @GavinNewsom You were turned away because the FDA didn’t approve a booster shot for 65+ until yesterday.,[],[],"['easynan2', 'GavinNewsom']",[],,
170,en,1441076060301398017,11347122, GavinNewsom Stick one up your  ss ,1441088275825913868,False, GavinNewsom Stick one up your  ss ,2021-09-23T17:13:13.000Z,USA,@GavinNewsom Stick one up your @ss!,[],[],"['GavinNewsom', 'ss']",[],,
171,en,1441076060301398017,11347122, hoodyx  GavinNewsom Get a Job it will give you way more money than a Stimmy,1441088148222603281,False, hoodyx  GavinNewsom Get a Job it will give you way more money than a Stimmy,2021-09-23T17:12:43.000Z,USA,@hoodyx @GavinNewsom Get a Job it will give you way more money than a Stimmy,[],[],"['hoodyx', 'GavinNewsom']",[],,
172,en,1441076060301398017,11347122, easynan2  GavinNewsom As the link says  the FDA has NOW approved boosters for those over 65  I can help you make an appointment if you’d like  Send me a DM if you’d like assistance ,1441087870555414531,False, easynan2  GavinNewsom As the link says  the FDA has NOW approved boosters for those over 65  I can help you make an appointment if you’d like  Send me a DM if you’d like assistance ,2021-09-23T17:11:37.000Z,USA,"@easynan2 @GavinNewsom As the link says, the FDA has NOW approved boosters for those over 65. I can help you make an appointment if you’d like. Send me a DM if you’d like assistance 😀",['😀'],[],"['easynan2', 'GavinNewsom']",['https://t.co/T9J4pZskDC'],,
173,en,1441076060301398017,11347122, StokeworthBronn  lasouthern328  InsurrectionRpt  therealstag  GavinNewsom Or else what Punk motherfucker  What us your bitch ass gonna do ,1441087830000746500,False, StokeworthBronn  lasouthern328  InsurrectionRpt  therealstag  GavinNewsom Or else what Punk motherfucker  What us your bitch ass gonna do ,2021-09-23T17:11:27.000Z,USA,@StokeworthBronn @lasouthern328 @InsurrectionRpt @therealstag @GavinNewsom Or else what Punk motherfucker? What us your bitch ass gonna do?,[],[],"['StokeworthBronn', 'lasouthern328', 'InsurrectionRpt', 'therealstag', 'GavinNewsom']",[],,
